chr	start	end	seq	strand	read_count	mapq	read_count_1	mapq_1	read_count_2	mapq_2	sample	experiment	launch_pad_location	genotype	insert	cell_line	replicate	sorted_gate	sample_type	pool_nr	CBS_motif_orientation
chr3	36686047	36686048	TA	-	1	42	0	-	1	42	MK01_ctrl_5	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	5	RV
chr3	123596887	123596888	TA	-	1	23	1	23	0	-	MK01_ctrl_5	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	5	RV
chr2	72964574	72964575	TA	+	1	23	0	-	1	23	MK01_ctrl_5	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	5	FW
chr5	66464490	66464491	TA	-	1	11	1	11	0	-	MK01_ctrl_5	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	5	RV
chr6	116352708	116352709	TA	-	1	15	1	15	0	-	MK01_ctrl_5	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	5	RV
chr6	143771346	143771347	TA	-	1	11	0	-	1	11	MK01_ctrl_5	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	5	RV
chr8	91891090	91891091	NN	+	1	24	1	24	0	-	MK01_ctrl_5	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	5	FW
chr8	111543614	111543615	TA	-	1	15	1	15	0	-	MK01_ctrl_5	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	5	RV
chr12	91636214	91636215	TA	-	1	42	0	-	1	42	MK01_ctrl_5	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	5	RV
chr15	67478616	67478617	TA	-	1	12	0	-	1	12	MK01_ctrl_5	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	5	RV
chr17	22510758	22510759	TA	-	1	21	0	-	1	21	MK01_ctrl_5	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	5	RV
chr17	29386151	29386152	TA	+	1	26	1	26	0	-	MK01_ctrl_5	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	5	FW
chrX	166380350	166380351	TA	+	1	24	0	-	1	24	MK01_ctrl_5	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	5	FW
chr3	34603689	34603690	TA	-	1	42	0	-	1	42	MK01_ctrl_5	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	5	RV
chr3	34643961	34643962	TA	+	635	42	303	42	332	42	MK01_ctrl_5	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	5	FW
chr3	34713719	34713720	TA	-	1	42	1	42	0	-	MK01_ctrl_5	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	5	RV
chr3	34719011	34719012	TA	-	1	42	0	-	1	42	MK01_ctrl_5	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	5	RV
chr3	34794595	34794596	TA	-	1	42	1	42	0	-	MK01_ctrl_5	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	5	RV
chr3	34952109	34952110	TA	-	1	42	1	42	0	-	MK01_ctrl_5	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	5	RV
chr3	34969320	34969321	TA	+	1	42	0	-	1	42	MK01_ctrl_5	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	5	FW
chr2	61936584	61936585	TA	-	1	42	0	-	1	42	MK01_ctrl_6	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	6	RV
chr5	50166512	50166513	TA	+	1	23	0	-	1	23	MK01_ctrl_6	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	6	FW
chr6	143771346	143771347	TA	-	1	11	0	-	1	11	MK01_ctrl_6	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	6	RV
chr8	108932531	108932532	TA	-	1	40	0	-	1	40	MK01_ctrl_6	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	6	RV
chr11	65859234	65859235	TA	+	2	23	0	-	2	23	MK01_ctrl_6	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	6	FW
chr15	38888853	38888854	TA	-	1	23	0	-	1	23	MK01_ctrl_6	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	6	RV
chr15	39232355	39232356	TA	-	1	24	0	-	1	24	MK01_ctrl_6	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	6	RV
chr15	83373798	83373799	TA	+	1	42	0	-	1	42	MK01_ctrl_6	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	6	FW
chr16	24695657	24695658	TA	+	1	42	0	-	1	42	MK01_ctrl_6	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	6	FW
chrX	75373219	75373220	TA	-	1	24	0	-	1	24	MK01_ctrl_6	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	6	RV
chr2	118196255	118196256	TA	+	1	42	0	-	1	42	MK01_ctrl_6	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	6	FW
chr2	131153913	131153914	NN	+	1	40	1	40	0	-	MK01_ctrl_6	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	6	FW
chr3	34576889	34576890	TA	-	1	42	0	-	1	42	MK01_ctrl_6	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	6	RV
chr3	34643961	34643962	AC	+	626	42	274	42	352	42	MK01_ctrl_6	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	6	FW
chr3	35107724	35107725	TA	+	3	42	0	-	3	42	MK01_ctrl_6	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	6	FW
chr3	35143851	35143852	TA	-	1	42	1	42	0	-	MK01_ctrl_6	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	6	RV
chr3	35480007	35480008	TA	+	3	42	3	42	0	-	MK01_ctrl_6	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	6	FW
chr3	35570321	35570322	TA	-	1	42	0	-	1	42	MK01_ctrl_6	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	6	RV
chr1	41878807	41878808	TA	-	1	23	0	-	1	23	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	RV
chr3	35095266	35095267	TA	+	3	42	0	-	3	42	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	FW
chr3	35104782	35104783	TA	-	2	33	2	33	0	-	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	RV
chr3	35104877	35104878	TA	+	3	42	3	42	0	-	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	FW
chr3	35325989	35325990	TA	-	1	42	1	42	0	-	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	RV
chr3	35325992	35325993	TA	-	2	42	2	42	0	-	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	RV
chr3	35394514	35394515	TA	+	5	40	5	40	0	-	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	FW
chr3	35394518	35394519	TA	+	2	32.5	2	32.5	0	-	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	FW
chr3	35479098	35479099	TA	-	3	42	0	-	3	42	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	RV
chr3	35495342	35495343	TA	+	1	40	0	-	1	40	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	FW
chr4	31429850	31429851	TA	+	1	42	0	-	1	42	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	FW
chr2	135409141	135409142	TA	-	1	42	0	-	1	42	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	RV
chr4	54761522	54761523	TA	-	1	24	0	-	1	24	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	RV
chr5	32882412	32882413	TA	-	1	42	0	-	1	42	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	RV
chr6	148549665	148549666	TA	+	1	40	1	40	0	-	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	FW
chr11	33634762	33634763	TA	+	1	11	1	11	0	-	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	FW
chr11	57357705	57357706	TA	-	2	40	2	40	0	-	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	RV
chr11	116260437	116260438	TA	+	1	16	0	-	1	16	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	FW
chr13	58919724	58919725	TA	+	1	42	0	-	1	42	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	FW
chr18	42486231	42486232	TA	+	1	23	0	-	1	23	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	FW
chrX	9656624	9656625	TA	-	1	23	0	-	1	23	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	RV
chr2	170726692	170726693	CA	+	1	42	1	42	0	-	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	FW
chr3	34018062	34018063	TA	-	1	42	0	-	1	42	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	RV
chr3	34642869	34642870	TA	+	1	42	0	-	1	42	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	FW
chr3	34643961	34643962	TA	+	627	42	273	42	354	42	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	FW
chr3	34646527	34646528	TA	+	3	42	3	42	0	-	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	FW
chr3	34771455	34771456	TA	-	2	33	0	-	2	33	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	RV
chr3	34946008	34946009	TA	-	1	42	0	-	1	42	MK01_ctrl_7	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	7	RV
chr1	117410654	117410655	TA	+	1	42	1	42	0	-	MK01_ctrl_8	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	8	FW
chr7	103395180	103395181	TG	+	1	24	0	-	1	24	MK01_ctrl_8	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	8	FW
chr7	143394254	143394255	TA	+	1	42	0	-	1	42	MK01_ctrl_8	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	8	FW
chr9	95455347	95455348	TA	-	1	42	0	-	1	42	MK01_ctrl_8	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	8	RV
chr10	9193697	9193698	TA	-	1	30	1	30	0	-	MK01_ctrl_8	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	8	RV
chr13	52725939	52725940	TA	-	1	24	0	-	1	24	MK01_ctrl_8	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	8	RV
chr14	24874651	24874652	TA	+	1	40	1	40	0	-	MK01_ctrl_8	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	8	FW
chr15	97560154	97560155	TA	-	1	42	0	-	1	42	MK01_ctrl_8	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	8	RV
chr16	4332789	4332790	TA	+	1	42	1	42	0	-	MK01_ctrl_8	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	8	FW
chr17	36996918	36996919	TA	-	3	42	3	42	0	-	MK01_ctrl_8	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	8	RV
chr17	69799019	69799020	TA	-	1	16	0	-	1	16	MK01_ctrl_8	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	8	RV
chr3	34643961	34643962	TA	+	701	42	325	42	376	42	MK01_ctrl_8	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	8	FW
chr19	37319591	37319592	TA	+	1	14	1	14	0	-	MK01_ctrl_8	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	8	FW
chr3	34690022	34690023	TA	+	3	42	0	-	3	42	MK01_ctrl_8	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	8	FW
chr3	34958320	34958321	TA	+	1	42	0	-	1	42	MK01_ctrl_8	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	8	FW
chr3	35304108	35304109	TA	+	4	42	0	-	4	42	MK01_ctrl_8	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	8	FW
chr4	142660294	142660295	TA	-	1	40	0	-	1	40	MK01_ctrl_8	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	8	RV
chr6	78584613	78584614	TA	-	1	42	1	42	0	-	MK01_ctrl_8	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	8	RV
chr6	133850056	133850057	TA	+	1	23	0	-	1	23	MK01_ctrl_8	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	8	FW
chr7	44672544	44672545	TA	-	1	42	0	-	1	42	MK01_ctrl_8	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	8	RV
chr3	33481361	33481362	TA	-	7	42	7	42	0	-	MK01_ctrl_9	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	9	RV
chr3	35280143	35280144	TA	-	2	42	0	-	2	42	MK01_ctrl_9	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	9	RV
chr3	35280147	35280148	TA	-	1	42	0	-	1	42	MK01_ctrl_9	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	9	RV
chr3	35412271	35412272	TA	-	2	42	0	-	2	42	MK01_ctrl_9	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	9	RV
chr3	123596887	123596888	TA	-	1	23	1	23	0	-	MK01_ctrl_9	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	9	RV
chr6	97722664	97722665	TA	+	1	23	1	23	0	-	MK01_ctrl_9	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	9	FW
chr6	124733808	124733809	TA	+	1	40	0	-	1	40	MK01_ctrl_9	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	9	FW
chr6	143771346	143771347	TA	-	1	11	0	-	1	11	MK01_ctrl_9	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	9	RV
chr8	72390294	72390295	GA	+	1	42	1	42	0	-	MK01_ctrl_9	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	9	FW
chr8	107040655	107040656	TA	+	1	42	1	42	0	-	MK01_ctrl_9	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	9	FW
chr10	57598328	57598329	TA	+	1	12	1	12	0	-	MK01_ctrl_9	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	9	FW
chr3	34592923	34592924	TA	-	2	42	0	-	2	42	MK01_ctrl_9	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	9	RV
chr11	54026155	54026156	TA	-	1	40	1	40	0	-	MK01_ctrl_9	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	9	RV
chr13	73004299	73004300	TA	-	1	42	1	42	0	-	MK01_ctrl_9	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	9	RV
chr13	84735758	84735759	TG	-	1	40	1	40	0	-	MK01_ctrl_9	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	9	RV
chr14	12110952	12110953	NN	-	1	40	1	40	0	-	MK01_ctrl_9	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	9	RV
chr15	27838778	27838779	TA	+	1	42	0	-	1	42	MK01_ctrl_9	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	9	FW
chr16	4332788	4332789	.	+	2	40	2	40	0	-	MK01_ctrl_9	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	9	FW
chr18	40516745	40516746	TA	+	1	42	0	-	1	42	MK01_ctrl_9	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	9	FW
chr3	34592927	34592928	TA	-	1	42	0	-	1	42	MK01_ctrl_9	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	9	RV
chr3	34643961	34643962	TA	+	609	42	251	42	358	42	MK01_ctrl_9	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	9	FW
chr3	34674866	34674867	TA	+	2	42	2	42	0	-	MK01_ctrl_9	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	9	FW
chr3	34992750	34992751	TA	-	1	24	1	24	0	-	MK01_ctrl_9	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	9	RV
chr3	34996639	34996640	TA	+	2	42	0	-	2	42	MK01_ctrl_9	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	9	FW
chr3	35102875	35102876	TA	+	1	42	0	-	1	42	MK01_ctrl_9	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	9	FW
chr3	35240462	35240463	TA	-	1	42	1	42	0	-	MK01_ctrl_9	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	ctrl	control pool	9	RV
chr1	25539523	25539524	TA	-	1	42	0	-	1	42	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	RV
chr2	47651382	47651383	TA	+	1	40	0	-	1	40	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	FW
chr3	34764179	34764180	TA	-	7	42	0	-	7	42	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	RV
chr3	34764556	34764557	TA	-	2	42	0	-	2	42	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	RV
chr3	34768874	34768875	TA	-	4	42	1	42	3	42	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	RV
chr3	35065101	35065102	TA	+	9	30	7	37	2	21	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	FW
chr3	63597972	63597973	TA	+	1	31	1	31	0	-	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	FW
chr3	74368819	74368820	TA	+	1	35	0	-	1	35	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	FW
chr3	78621458	78621459	TA	-	1	16	0	-	1	16	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	RV
chr3	85906545	85906546	TA	-	1	23	1	23	0	-	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	RV
chr3	104614025	104614026	TA	+	1	23	0	-	1	23	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	FW
chr3	130950356	130950357	TA	+	1	24	0	-	1	24	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	FW
chr2	94728817	94728818	TA	-	1	40	0	-	1	40	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	RV
chr4	22066918	22066919	TA	+	1	42	0	-	1	42	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	FW
chr4	49082752	49082753	TA	-	1	30	1	30	0	-	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	RV
chr4	53421295	53421296	TA	+	1	24	0	-	1	24	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	FW
chr4	76897670	76897671	TA	-	1	11	0	-	1	11	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	RV
chr4	102806020	102806021	NN	-	1	40	1	40	0	-	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	RV
chr4	107929488	107929489	TA	+	1	23	0	-	1	23	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	FW
chr4	151294272	151294273	TA	+	1	23	0	-	1	23	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	FW
chr5	49973570	49973571	TA	+	1	23	0	-	1	23	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	FW
chr5	98301589	98301590	TA	-	1	24	0	-	1	24	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	RV
chr5	98418443	98418444	TC	+	1	23	0	-	1	23	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	FW
chr2	166204697	166204698	TA	+	1	24	0	-	1	24	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	FW
chr5	104490955	104490956	TA	-	1	42	0	-	1	42	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	RV
chr5	107960293	107960294	TA	-	1	15	0	-	1	15	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	RV
chr5	149719969	149719970	TA	-	1	42	0	-	1	42	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	RV
chr6	22286274	22286275	TA	+	1	24	0	-	1	24	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	FW
chr6	115935615	115935616	TA	+	1	42	0	-	1	42	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	FW
chr7	27181735	27181736	TA	-	1	42	0	-	1	42	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	RV
chr7	73281001	73281002	TA	-	1	24	0	-	1	24	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	RV
chr7	82909405	82909406	TA	+	1	35	0	-	1	35	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	FW
chr7	86669414	86669415	TA	-	1	42	0	-	1	42	MK01_P1_1	E2285	-116 kb	WT	CBS3x_Fw_Sox2P	23_MK01_C5	rep1	P1	sorted pool	1	RV
